date,ILITOTAL,NUMOFPROVIDERS,TOTALPATIENTS
6/4/2018 0:00,17,12,1764
6/11/2018 0:00,12,10,1439
6/18/2018 0:00,2,11,1867
6/25/2018 0:00,15,9,1424
7/2/2018 0:00,4,9,1360
7/9/2018 0:00,0,9,1602
7/16/2018 0:00,2,7,1343
7/23/2018 0:00,1,7,1348
7/30/2018 0:00,1,6,866
8/6/2018 0:00,1,6,977
8/13/2018 0:00,0,8,1809
8/20/2018 0:00,2,7,1453
8/27/2018 0:00,0,8,2213
9/3/2018 0:00,5,8,2015
9/10/2018 0:00,10,8,2316
9/17/2018 0:00,6,7,2362
9/24/2018 0:00,6,8,2229
10/1/2018 0:00,119,33,13769
10/8/2018 0:00,124,37,14669
10/15/2018 0:00,136,35,13722
10/22/2018 0:00,176,36,14687
10/29/2018 0:00,168,37,14532
11/5/2018 0:00,192,36,14038
11/12/2018 0:00,209,38,14697
11/19/2018 0:00,198,37,12877
11/26/2018 0:00,206,36,14031
12/3/2018 0:00,192,36,14382
12/10/2018 0:00,257,36,13362
12/17/2018 0:00,245,37,13348
12/24/2018 0:00,410,36,12334
12/31/2018 0:00,399,37,13787
1/7/2019 0:00,431,37,14840
1/14/2019 0:00,519,37,14950
1/21/2019 0:00,477,37,14635
1/28/2019 0:00,551,36,15201
2/4/2019 0:00,587,36,15195
2/11/2019 0:00,793,34,15408
2/18/2019 0:00,896,35,15480
2/25/2019 0:00,839,35,15393
3/4/2019 0:00,837,34,15264
3/11/2019 0:00,707,34,14363
3/18/2019 0:00,534,34,15667
3/25/2019 0:00,391,32,14481
4/1/2019 0:00,269,33,14676
4/8/2019 0:00,206,32,14920
4/15/2019 0:00,174,31,14294
4/22/2019 0:00,155,32,14903
4/29/2019 0:00,112,32,14251
5/6/2019 0:00,114,32,14179
5/13/2019 0:00,116,29,13919
5/20/2019 0:00,91,22,11038
5/27/2019 0:00,83,21,11208
6/3/2019 0:00,88,20,10961
6/10/2019 0:00,84,19,10387
6/17/2019 0:00,66,18,10306
6/24/2019 0:00,58,18,10413
7/1/2019 0:00,43,19,10187
7/8/2019 0:00,42,19,10711
7/15/2019 0:00,70,19,10588
7/22/2019 0:00,47,19,10666
7/29/2019 0:00,48,19,10445
8/5/2019 0:00,48,19,10721
8/12/2019 0:00,43,19,11100
8/19/2019 0:00,53,19,11422
8/26/2019 0:00,89,18,11472
9/2/2019 0:00,105,19,11524
9/9/2019 0:00,105,19,11926
9/16/2019 0:00,93,19,11871
9/23/2019 0:00,108,21,12244
9/30/2019 0:00,126,30,14099
10/7/2019 0:00,169,30,13553
10/14/2019 0:00,182,30,14172
10/21/2019 0:00,204,31,14407
10/28/2019 0:00,201,31,13114
11/4/2019 0:00,215,32,14460
11/11/2019 0:00,248,32,13948
11/18/2019 0:00,205,31,14397
11/25/2019 0:00,221,32,12150
12/2/2019 0:00,320,32,14473
12/9/2019 0:00,475,32,14287
12/16/2019 0:00,653,32,13513
12/23/2019 0:00,839,32,12388
12/30/2019 0:00,936,31,13524
1/6/2020 0:00,847,32,13833
1/13/2020 0:00,854,32,13330
1/20/2020 0:00,855,32,13668
1/27/2020 0:00,1126,31,14485
2/3/2020 0:00,1240,32,14698
2/10/2020 0:00,1179,32,14620
2/17/2020 0:00,1098,32,14584
2/24/2020 0:00,846,32,13534
3/2/2020 0:00,827,31,13857
3/9/2020 0:00,818,31,13844
3/16/2020 0:00,791,27,10917
3/23/2020 0:00,525,25,8573
3/30/2020 0:00,327,27,7830
4/6/2020 0:00,167,27,6909
4/13/2020 0:00,116,27,6562
4/20/2020 0:00,133,27,7110
4/27/2020 0:00,113,27,7581
5/4/2020 0:00,74,26,7881
5/11/2020 0:00,87,24,8101
5/18/2020 0:00,55,22,7998
5/25/2020 0:00,85,24,8485
6/1/2020 0:00,65,23,8888
6/8/2020 0:00,60,22,8959
6/15/2020 0:00,69,21,8998
6/22/2020 0:00,76,21,8724
6/29/2020 0:00,95,20,8469
7/6/2020 0:00,155,22,9646
7/13/2020 0:00,146,22,9415
7/20/2020 0:00,150,21,9106
7/27/2020 0:00,120,20,8711
8/3/2020 0:00,88,20,9044
8/10/2020 0:00,84,21,9341
8/17/2020 0:00,84,19,8747
8/24/2020 0:00,105,20,8764
8/31/2020 0:00,79,20,9118
9/7/2020 0:00,82,19,9071
9/14/2020 0:00,108,17,8914
9/21/2020 0:00,113,19,10507
9/28/2020 0:00,114,24,10153
10/5/2020 0:00,141,26,11883
10/12/2020 0:00,113,26,11670
10/19/2020 0:00,156,27,10868
10/26/2020 0:00,131,27,10645
11/2/2020 0:00,208,26,11121
11/9/2020 0:00,209,25,10902
11/16/2020 0:00,202,25,10508
11/23/2020 0:00,141,26,9069
11/30/2020 0:00,156,26,10063
12/7/2020 0:00,133,26,10221
12/14/2020 0:00,136,25,9774
12/21/2020 0:00,99,24,8703
12/28/2020 0:00,94,24,8758
1/4/2021 0:00,88,23,10045
1/11/2021 0:00,81,24,9917
1/18/2021 0:00,70,24,9980
1/25/2021 0:00,57,24,9954
2/1/2021 0:00,75,24,10289
2/8/2021 0:00,48,22,8707
2/15/2021 0:00,54,23,8212
2/22/2021 0:00,47,24,10334
3/1/2021 0:00,58,23,10564
3/8/2021 0:00,52,23,10329
3/15/2021 0:00,57,23,10032
3/22/2021 0:00,62,22,10505
3/29/2021 0:00,72,22,10766
4/5/2021 0:00,68,21,11188
4/12/2021 0:00,64,22,11263
4/19/2021 0:00,68,22,11001
4/26/2021 0:00,71,22,11406
5/3/2021 0:00,76,21,10679
5/10/2021 0:00,66,19,10050
5/17/2021 0:00,88,19,11133
5/24/2021 0:00,61,19,10261
5/31/2021 0:00,78,18,9537
6/7/2021 0:00,96,18,10125
6/14/2021 0:00,90,17,9886
6/21/2021 0:00,87,18,9607
6/28/2021 0:00,115,17,8810
7/5/2021 0:00,114,17,9575
7/12/2021 0:00,114,17,9666
7/19/2021 0:00,145,17,9596
7/26/2021 0:00,145,16,9574
8/2/2021 0:00,194,16,9391
8/9/2021 0:00,167,17,10187
8/16/2021 0:00,171,16,9769
8/23/2021 0:00,200,17,10684
8/30/2021 0:00,211,17,10361
9/6/2021 0:00,212,18,10342
9/13/2021 0:00,155,17,10273
9/20/2021 0:00,148,16,9813
9/27/2021 0:00,134,15,9702
10/4/2021 0:00,234,32,17320
10/11/2021 0:00,185,27,14355
10/18/2021 0:00,180,27,12226
10/25/2021 0:00,180,33,16721
11/1/2021 0:00,198,32,17600
11/8/2021 0:00,238,31,17190
11/15/2021 0:00,244,31,17636
11/22/2021 0:00,203,31,14085
11/29/2021 0:00,345,32,18838
12/6/2021 0:00,408,31,17728
12/13/2021 0:00,407,22,10508
12/20/2021 0:00,424,30,14518
12/27/2021 0:00,574,30,16079
1/3/2022 0:00,545,30,16894
1/10/2022 0:00,506,32,18338
1/17/2022 0:00,413,31,15920
1/24/2022 0:00,321,32,16005
1/31/2022 0:00,235,29,12772
2/7/2022 0:00,167,18,8467
2/14/2022 0:00,142,20,8921
2/21/2022 0:00,170,20,9041
2/28/2022 0:00,228,19,9756
3/7/2022 0:00,195,19,8792
3/14/2022 0:00,240,18,9058
3/21/2022 0:00,230,17,9400
3/28/2022 0:00,190,16,9593
4/4/2022 0:00,208,16,9352
4/11/2022 0:00,187,16,9465
4/18/2022 0:00,180,14,9069
4/25/2022 0:00,161,15,9116
5/2/2022 0:00,151,15,8738
5/9/2022 0:00,124,12,8500
5/16/2022 0:00,151,15,9552
5/23/2022 0:00,136,13,8654
5/30/2022 0:00,122,12,8194
6/6/2022 0:00,97,14,8915
6/13/2022 0:00,113,13,8574
6/20/2022 0:00,80,12,8361
6/27/2022 0:00,88,14,8911
7/4/2022 0:00,105,13,8869
7/11/2022 0:00,86,11,8610
7/18/2022 0:00,90,13,9063
7/25/2022 0:00,119,13,8847
8/1/2022 0:00,97,13,9029
8/8/2022 0:00,94,13,9239
8/15/2022 0:00,83,12,8992
8/22/2022 0:00,111,13,10065
8/29/2022 0:00,114,13,9898
9/5/2022 0:00,122,13,9806
9/12/2022 0:00,85,13,9827
9/19/2022 0:00,131,13,9580
9/26/2022 0:00,257,14,11025
10/3/2022 0:00,237,25,12650
10/10/2022 0:00,286,24,12061
10/17/2022 0:00,369,37,20288
10/24/2022 0:00,445,35,19833
10/31/2022 0:00,598,35,19785
11/7/2022 0:00,747,36,20347
11/14/2022 0:00,903,35,20223
11/21/2022 0:00,1439,36,17911
11/28/2022 0:00,1448,33,20627
12/5/2022 0:00,1432,34,20506
12/12/2022 0:00,1132,34,18028
12/19/2022 0:00,775,36,14819
12/26/2022 0:00,680,34,15499
1/2/2023 0:00,467,36,17619
1/9/2023 0:00,359,36,17989
1/16/2023 0:00,252,35,17505
1/23/2023 0:00,314,34,17219
1/30/2023 0:00,242,33,16809
2/6/2023 0:00,287,35,18687
2/13/2023 0:00,284,34,17879
2/20/2023 0:00,271,33,18176
2/27/2023 0:00,173,33,17445
3/6/2023 0:00,263,34,17820
3/13/2023 0:00,252,34,15357
3/20/2023 0:00,198,35,17985
3/27/2023 0:00,198,34,17762
4/3/2023 0:00,164,33,17212
4/10/2023 0:00,185,35,18023
4/17/2023 0:00,148,32,17099
4/24/2023 0:00,157,32,16028
5/1/2023 0:00,175,31,17063
5/8/2023 0:00,132,31,16281
5/15/2023 0:00,101,33,16456
5/22/2023 0:00,107,32,15801
5/29/2023 0:00,92,30,14810
6/5/2023 0:00,76,28,15005
6/12/2023 0:00,70,28,15296
6/19/2023 0:00,78,29,15575
6/26/2023 0:00,50,28,14885
7/3/2023 0:00,53,27,13388
7/10/2023 0:00,56,28,15631
7/17/2023 0:00,56,29,15330
7/24/2023 0:00,72,28,15503
7/31/2023 0:00,54,27,15258
8/7/2023 0:00,72,18,9900
8/14/2023 0:00,78,29,17499
8/21/2023 0:00,90,28,17827
8/28/2023 0:00,128,27,18149
9/4/2023 0:00,141,28,16920
9/11/2023 0:00,108,28,17401
9/18/2023 0:00,112,28,17612
9/25/2023 0:00,96,28,17741
10/2/2023 0:00,160,36,19680
10/9/2023 0:00,171,36,19350
10/16/2023 0:00,193,35,19081
10/23/2023 0:00,204,36,19231
10/30/2023 0:00,201,36,18659
11/6/2023 0:00,249,35,19222
11/13/2023 0:00,309,36,20416
11/20/2023 0:00,274,36,15329
11/27/2023 0:00,377,35,19130
12/4/2023 0:00,439,35,19164
12/11/2023 0:00,522,36,19700
12/18/2023 0:00,495,35,18002
12/25/2023 0:00,570,34,15651
1/1/2024 0:00,542,35,17628
1/8/2024 0:00,403,34,17040
1/15/2024 0:00,341,36,17180
1/22/2024 0:00,431,35,18581
1/29/2024 0:00,603,36,20177
2/5/2024 0:00,669,36,20499
2/12/2024 0:00,621,35,19366
2/19/2024 0:00,709,35,19729
2/26/2024 0:00,667,24,12792
3/4/2024 0:00,675,34,22178
3/11/2024 0:00,534,34,17831
3/18/2024 0:00,397,34,18275
3/25/2024 0:00,379,35,18566
4/1/2024 0:00,353,35,19035
4/8/2024 0:00,315,35,19171
4/15/2024 0:00,273,34,18153
4/22/2024 0:00,262,34,18606
4/29/2024 0:00,207,35,19090
5/6/2024 0:00,155,33,18559
5/13/2024 0:00,148,33,17001
5/20/2024 0:00,105,22,9927
5/27/2024 0:00,109,21,9182
6/3/2024 0:00,81,19,9621
6/10/2024 0:00,98,19,10771
6/17/2024 0:00,65,19,10583
6/24/2024 0:00,50,18,10658
7/1/2024 0:00,68,18,10197
7/8/2024 0:00,77,18,10899
7/15/2024 0:00,72,18,10449
7/22/2024 0:00,100,18,10454
7/29/2024 0:00,99,17,10611
8/5/2024 0:00,75,18,10572
8/12/2024 0:00,85,18,10949
