date,ILITOTAL,NUMOFPROVIDERS,TOTALPATIENTS
5/21/2012 0:00,97,43,11502
5/28/2012 0:00,83,42,10962
6/4/2012 0:00,71,41,11264
6/11/2012 0:00,62,39,10809
6/18/2012 0:00,64,37,8876
6/25/2012 0:00,59,34,9329
7/2/2012 0:00,43,37,8562
7/9/2012 0:00,49,36,9530
7/16/2012 0:00,57,36,9305
7/23/2012 0:00,71,36,9356
7/30/2012 0:00,52,35,8936
8/6/2012 0:00,46,34,9101
8/13/2012 0:00,55,34,9015
8/20/2012 0:00,68,34,9212
8/27/2012 0:00,65,40,11621
9/3/2012 0:00,66,38,10931
9/10/2012 0:00,117,41,13681
9/17/2012 0:00,97,40,13711
9/24/2012 0:00,109,40,14080
10/1/2012 0:00,213,65,20636
10/8/2012 0:00,171,62,19646
10/15/2012 0:00,219,62,19732
10/22/2012 0:00,201,64,20723
10/29/2012 0:00,213,63,16970
11/5/2012 0:00,235,63,20198
11/12/2012 0:00,236,61,19609
11/19/2012 0:00,208,65,14225
11/26/2012 0:00,282,62,19764
12/3/2012 0:00,424,61,20512
12/10/2012 0:00,566,57,17546
12/17/2012 0:00,629,55,15357
12/24/2012 0:00,642,57,10582
12/31/2012 0:00,539,59,12839
1/7/2013 0:00,762,60,17711
1/14/2013 0:00,892,61,17972
1/21/2013 0:00,608,57,16726
1/28/2013 0:00,486,60,17813
2/4/2013 0:00,412,55,16542
2/11/2013 0:00,507,56,16991
2/18/2013 0:00,431,56,17194
2/25/2013 0:00,452,58,17642
3/4/2013 0:00,350,53,13590
3/11/2013 0:00,387,50,14570
3/18/2013 0:00,296,51,13231
3/25/2013 0:00,222,51,12951
4/1/2013 0:00,226,50,14301
4/8/2013 0:00,179,47,13929
4/15/2013 0:00,154,48,14562
4/22/2013 0:00,135,47,14749
4/29/2013 0:00,126,45,14143
5/6/2013 0:00,111,45,13096
5/13/2013 0:00,87,43,11781
5/20/2013 0:00,91,42,10276
5/27/2013 0:00,86,42,8958
6/3/2013 0:00,78,42,10256
6/10/2013 0:00,70,38,8276
6/17/2013 0:00,57,41,9282
6/24/2013 0:00,53,38,8772
7/1/2013 0:00,42,39,7737
7/8/2013 0:00,61,41,9969
7/15/2013 0:00,41,39,9369
7/22/2013 0:00,40,39,9586
7/29/2013 0:00,48,39,8524
8/5/2013 0:00,51,34,8943
8/12/2013 0:00,53,34,9276
8/19/2013 0:00,41,35,10162
8/26/2013 0:00,44,34,12037
9/2/2013 0:00,51,34,10735
9/9/2013 0:00,89,35,13473
9/16/2013 0:00,86,33,11827
9/23/2013 0:00,78,33,12834
9/30/2013 0:00,137,55,18161
10/7/2013 0:00,142,52,17176
10/14/2013 0:00,120,54,16874
10/21/2013 0:00,147,55,18510
10/28/2013 0:00,143,53,17244
11/4/2013 0:00,139,51,17963
11/11/2013 0:00,141,49,15888
11/18/2013 0:00,118,50,16265
11/25/2013 0:00,85,45,8340
12/2/2013 0:00,164,51,16118
12/9/2013 0:00,157,49,13004
12/16/2013 0:00,177,46,9634
12/23/2013 0:00,231,45,7446
12/30/2013 0:00,222,47,6841
1/6/2014 0:00,243,45,8568
1/13/2014 0:00,335,47,12321
1/20/2014 0:00,366,48,11893
1/27/2014 0:00,352,48,12436
2/3/2014 0:00,291,45,11563
2/10/2014 0:00,260,48,13186
2/17/2014 0:00,268,49,14979
2/24/2014 0:00,247,46,14572
3/3/2014 0:00,192,48,13077
3/10/2014 0:00,192,44,12055
3/17/2014 0:00,195,47,12603
3/24/2014 0:00,192,42,10944
3/31/2014 0:00,254,41,13306
4/7/2014 0:00,216,41,14109
4/14/2014 0:00,157,42,12813
4/21/2014 0:00,134,38,11679
4/28/2014 0:00,118,39,12413
5/5/2014 0:00,142,38,11379
5/12/2014 0:00,123,33,9674
5/19/2014 0:00,128,34,10182
5/26/2014 0:00,112,34,9878
6/2/2014 0:00,125,32,10320
6/9/2014 0:00,104,34,11377
6/16/2014 0:00,67,28,7662
6/23/2014 0:00,92,29,9802
6/30/2014 0:00,57,26,7068
7/7/2014 0:00,85,29,9698
7/14/2014 0:00,56,28,9128
7/21/2014 0:00,61,22,6556
7/28/2014 0:00,92,28,9077
8/4/2014 0:00,41,30,9030
8/11/2014 0:00,72,30,9254
8/18/2014 0:00,68,29,9809
8/25/2014 0:00,74,30,10883
9/1/2014 0:00,90,31,11582
9/8/2014 0:00,131,32,14091
9/15/2014 0:00,149,28,11801
9/22/2014 0:00,151,30,14178
9/29/2014 0:00,137,38,14610
10/6/2014 0:00,159,40,13321
10/13/2014 0:00,166,45,16363
10/20/2014 0:00,195,46,16661
10/27/2014 0:00,170,47,15697
11/3/2014 0:00,204,47,17188
11/10/2014 0:00,217,50,17864
11/17/2014 0:00,223,47,15579
11/24/2014 0:00,246,45,10892
12/1/2014 0:00,290,45,16466
12/8/2014 0:00,424,45,15406
12/15/2014 0:00,676,45,15262
12/22/2014 0:00,756,45,10753
12/29/2014 0:00,625,43,9856
1/5/2015 0:00,558,44,12447
1/12/2015 0:00,577,46,15210
1/19/2015 0:00,893,47,16775
1/26/2015 0:00,774,45,15915
2/2/2015 0:00,666,43,15830
2/9/2015 0:00,477,47,16822
2/16/2015 0:00,366,41,14155
2/23/2015 0:00,331,55,16768
3/2/2015 0:00,333,49,12246
3/9/2015 0:00,221,54,11710
3/16/2015 0:00,256,51,14607
3/23/2015 0:00,261,49,13589
3/30/2015 0:00,225,35,13162
4/6/2015 0:00,224,48,13262
4/13/2015 0:00,219,44,13773
4/20/2015 0:00,193,45,14204
4/27/2015 0:00,207,47,14305
5/4/2015 0:00,177,50,13837
5/11/2015 0:00,132,49,11132
5/18/2015 0:00,117,48,10900
5/25/2015 0:00,131,46,8679
6/1/2015 0:00,103,46,10024
6/8/2015 0:00,114,47,10137
6/15/2015 0:00,88,46,9734
6/22/2015 0:00,88,46,9649
6/29/2015 0:00,88,45,8747
7/6/2015 0:00,112,44,9569
7/13/2015 0:00,83,43,9024
7/20/2015 0:00,84,44,9488
7/27/2015 0:00,68,45,9585
8/3/2015 0:00,93,46,10073
8/10/2015 0:00,65,41,8840
8/17/2015 0:00,84,42,9040
8/24/2015 0:00,88,43,11520
8/31/2015 0:00,119,43,10820
9/7/2015 0:00,110,45,11842
9/14/2015 0:00,157,44,13146
9/21/2015 0:00,143,44,11950
9/28/2015 0:00,112,25,11100
10/5/2015 0:00,203,54,15537
10/12/2015 0:00,228,53,15125
10/19/2015 0:00,230,52,14220
10/26/2015 0:00,222,53,16420
11/2/2015 0:00,246,55,17675
11/9/2015 0:00,248,53,15940
11/16/2015 0:00,240,53,15389
11/23/2015 0:00,214,55,10840
11/30/2015 0:00,251,55,16043
12/7/2015 0:00,284,55,14552
12/14/2015 0:00,298,54,13435
12/21/2015 0:00,207,50,7557
12/28/2015 0:00,288,54,9565
1/4/2016 0:00,295,54,12131
1/11/2016 0:00,288,56,13359
1/18/2016 0:00,294,55,12906
1/25/2016 0:00,385,57,15582
2/1/2016 0:00,389,56,15827
2/8/2016 0:00,368,56,15496
2/15/2016 0:00,294,57,14489
2/22/2016 0:00,438,55,15049
2/29/2016 0:00,484,38,14557
3/7/2016 0:00,519,39,11615
3/14/2016 0:00,458,37,14297
3/21/2016 0:00,463,34,13565
3/28/2016 0:00,361,36,13723
4/4/2016 0:00,283,36,13448
4/11/2016 0:00,288,33,12491
4/18/2016 0:00,306,33,13579
4/25/2016 0:00,305,32,13451
5/2/2016 0:00,214,32,11709
5/9/2016 0:00,172,31,10259
5/16/2016 0:00,155,33,8999
5/23/2016 0:00,144,32,10268
5/30/2016 0:00,136,33,9060
6/6/2016 0:00,123,35,9324
6/13/2016 0:00,95,31,9643
6/20/2016 0:00,102,31,9238
6/27/2016 0:00,99,32,8979
7/4/2016 0:00,71,31,7824
7/11/2016 0:00,79,31,9555
7/18/2016 0:00,86,31,9551
7/25/2016 0:00,83,30,9051
8/1/2016 0:00,76,29,8495
8/8/2016 0:00,87,28,9241
8/15/2016 0:00,74,50,10796
8/22/2016 0:00,80,50,12677
8/29/2016 0:00,141,51,14036
9/5/2016 0:00,112,51,13392
9/12/2016 0:00,93,50,14662
9/19/2016 0:00,107,50,13874
9/26/2016 0:00,127,47,13859
10/3/2016 0:00,141,57,15135
10/10/2016 0:00,121,58,16264
10/17/2016 0:00,150,59,16106
10/24/2016 0:00,142,58,15308
10/31/2016 0:00,177,58,15884
11/7/2016 0:00,187,58,15842
11/14/2016 0:00,186,56,14907
11/21/2016 0:00,139,56,9992
11/28/2016 0:00,173,58,15359
12/5/2016 0:00,208,59,14215
12/12/2016 0:00,234,58,12723
12/19/2016 0:00,215,57,11079
12/26/2016 0:00,298,56,9513
1/2/2017 0:00,351,61,12028
1/9/2017 0:00,358,58,13371
1/16/2017 0:00,465,60,13792
1/23/2017 0:00,535,57,13703
1/30/2017 0:00,655,58,15641
2/6/2017 0:00,735,54,12702
2/13/2017 0:00,698,56,14905
2/20/2017 0:00,559,56,13941
2/27/2017 0:00,374,58,14544
3/6/2017 0:00,301,57,11501
3/13/2017 0:00,299,56,10354
3/20/2017 0:00,259,52,10986
3/27/2017 0:00,309,52,11712
4/3/2017 0:00,245,53,13199
4/10/2017 0:00,209,51,12048
4/17/2017 0:00,191,52,12723
4/24/2017 0:00,161,53,13578
5/1/2017 0:00,148,52,13393
5/8/2017 0:00,94,52,11550
5/15/2017 0:00,101,51,9906
5/22/2017 0:00,69,48,9727
5/29/2017 0:00,73,47,8189
6/5/2017 0:00,75,49,9847
6/12/2017 0:00,58,49,8761
6/19/2017 0:00,52,49,9033
6/26/2017 0:00,36,48,7255
7/3/2017 0:00,44,49,7675
7/10/2017 0:00,37,49,9230
7/17/2017 0:00,52,48,9123
7/24/2017 0:00,45,27,7564
7/31/2017 0:00,69,49,9104
8/7/2017 0:00,36,47,8585
8/14/2017 0:00,41,47,9137
8/21/2017 0:00,46,47,10888
8/28/2017 0:00,60,47,10310
9/4/2017 0:00,60,48,11574
9/11/2017 0:00,75,46,13045
9/18/2017 0:00,82,46,13459
9/25/2017 0:00,92,42,10328
10/2/2017 0:00,611,147,77633
10/9/2017 0:00,534,144,62660
10/16/2017 0:00,587,145,63072
10/23/2017 0:00,557,145,57073
10/30/2017 0:00,664,147,60038
11/6/2017 0:00,764,148,62684
11/13/2017 0:00,810,148,63190
11/20/2017 0:00,718,148,55326
11/27/2017 0:00,888,148,65665
12/4/2017 0:00,848,148,61060
12/11/2017 0:00,852,147,58302
12/18/2017 0:00,1016,146,59874
12/25/2017 0:00,1334,124,52889
1/1/2018 0:00,1709,146,66452
1/8/2018 0:00,1836,146,60812
1/15/2018 0:00,2352,148,58584
1/22/2018 0:00,3269,148,66151
1/29/2018 0:00,3806,146,62762
2/5/2018 0:00,4200,148,63143
2/12/2018 0:00,4342,142,63884
2/19/2018 0:00,3145,139,58329
2/26/2018 0:00,2149,143,58360
3/5/2018 0:00,1420,141,52164
3/12/2018 0:00,1319,140,53212
3/19/2018 0:00,1289,141,54977
3/26/2018 0:00,1174,140,54436
4/2/2018 0:00,1178,137,66986
4/9/2018 0:00,894,138,55374
4/16/2018 0:00,768,138,55310
4/23/2018 0:00,715,139,55455
4/30/2018 0:00,598,137,54059
5/7/2018 0:00,493,136,54016
5/14/2018 0:00,407,131,51956
5/21/2018 0:00,378,133,52060
5/28/2018 0:00,377,133,52510
6/4/2018 0:00,379,132,50370
6/11/2018 0:00,316,126,48166
6/18/2018 0:00,280,132,51611
6/25/2018 0:00,261,134,51175
7/2/2018 0:00,236,135,47712
7/9/2018 0:00,251,134,52085
7/16/2018 0:00,157,135,44054
7/23/2018 0:00,168,131,48496
7/30/2018 0:00,205,134,48599
8/6/2018 0:00,175,130,47856
8/13/2018 0:00,194,130,48077
8/20/2018 0:00,198,131,48696
8/27/2018 0:00,241,126,51787
9/3/2018 0:00,311,129,53250
9/10/2018 0:00,388,134,55094
9/17/2018 0:00,505,135,59159
9/24/2018 0:00,568,131,56427
10/1/2018 0:00,536,139,59432
10/8/2018 0:00,639,138,60911
10/15/2018 0:00,609,135,56216
10/22/2018 0:00,652,137,57069
10/29/2018 0:00,676,136,56211
11/5/2018 0:00,731,137,55269
11/12/2018 0:00,675,128,48727
11/19/2018 0:00,663,136,41348
11/26/2018 0:00,1065,136,74305
12/3/2018 0:00,811,135,53263
12/10/2018 0:00,958,132,50612
12/17/2018 0:00,1092,129,50854
12/24/2018 0:00,1442,131,47791
12/31/2018 0:00,1474,131,51664
1/7/2019 0:00,1262,132,52397
1/14/2019 0:00,1318,136,54563
1/21/2019 0:00,1546,137,53653
1/28/2019 0:00,1313,138,45353
2/4/2019 0:00,1763,138,59549
2/11/2019 0:00,1842,139,54918
2/18/2019 0:00,1701,132,52547
2/25/2019 0:00,1755,137,56211
3/4/2019 0:00,1696,134,52497
3/11/2019 0:00,1831,134,56775
3/18/2019 0:00,1332,110,53529
3/25/2019 0:00,1572,133,57433
4/1/2019 0:00,1260,136,55624
4/8/2019 0:00,1057,135,57152
4/15/2019 0:00,748,134,52034
4/22/2019 0:00,611,134,53409
4/29/2019 0:00,566,131,53189
5/6/2019 0:00,463,125,48896
5/13/2019 0:00,38,44,5436
5/20/2019 0:00,437,106,48659
5/27/2019 0:00,474,109,49761
6/3/2019 0:00,391,123,49035
6/10/2019 0:00,321,124,46864
6/17/2019 0:00,327,121,47362
6/24/2019 0:00,266,101,45849
7/1/2019 0:00,223,122,45759
7/8/2019 0:00,233,121,48268
7/15/2019 0:00,215,122,48713
7/22/2019 0:00,239,121,47897
7/29/2019 0:00,220,121,46313
8/5/2019 0:00,206,120,47231
8/12/2019 0:00,215,119,45564
8/19/2019 0:00,230,119,46867
8/26/2019 0:00,238,121,48673
9/2/2019 0:00,417,115,60415
9/9/2019 0:00,414,119,53638
9/16/2019 0:00,422,116,51409
9/23/2019 0:00,493,116,51457
9/30/2019 0:00,487,125,52819
10/7/2019 0:00,521,123,51174
10/14/2019 0:00,594,123,49135
10/21/2019 0:00,747,129,54064
10/28/2019 0:00,638,126,53087
11/4/2019 0:00,736,130,51772
11/11/2019 0:00,734,125,49651
11/18/2019 0:00,903,130,53174
11/25/2019 0:00,795,126,44302
12/2/2019 0:00,913,117,48244
12/9/2019 0:00,1067,125,50275
12/16/2019 0:00,1282,124,47264
12/23/2019 0:00,1763,125,46329
12/30/2019 0:00,2144,124,48812
1/6/2020 0:00,1702,124,50550
1/13/2020 0:00,1852,124,50792
1/20/2020 0:00,2084,122,50861
1/27/2020 0:00,2615,123,53216
2/3/2020 0:00,2700,127,53169
2/10/2020 0:00,3176,127,73268
2/17/2020 0:00,2107,126,52585
2/24/2020 0:00,2139,126,53284
3/2/2020 0:00,2658,123,67218
3/9/2020 0:00,3280,123,64743
3/16/2020 0:00,3401,128,51745
3/23/2020 0:00,1960,128,40002
3/30/2020 0:00,1307,123,35638
4/6/2020 0:00,946,124,34649
4/13/2020 0:00,712,124,34956
4/20/2020 0:00,555,124,36388
4/27/2020 0:00,471,123,38668
5/4/2020 0:00,369,123,39204
5/11/2020 0:00,403,122,40864
5/18/2020 0:00,356,123,44449
5/25/2020 0:00,281,123,46631
6/1/2020 0:00,269,122,48278
6/8/2020 0:00,270,119,50597
6/15/2020 0:00,271,121,51964
6/22/2020 0:00,346,121,53187
6/29/2020 0:00,330,121,53233
7/6/2020 0:00,361,121,55542
7/13/2020 0:00,416,119,55327
7/20/2020 0:00,360,119,55973
7/27/2020 0:00,446,119,55318
8/3/2020 0:00,372,119,55269
8/10/2020 0:00,416,119,56228
8/17/2020 0:00,372,118,55094
8/24/2020 0:00,402,119,56160
8/31/2020 0:00,363,120,56952
9/7/2020 0:00,461,97,57627
9/14/2020 0:00,368,120,56717
9/21/2020 0:00,433,99,56809
9/28/2020 0:00,477,125,58056
10/5/2020 0:00,562,103,58314
10/12/2020 0:00,488,103,56663
10/19/2020 0:00,572,103,57945
10/26/2020 0:00,555,101,55043
11/2/2020 0:00,631,101,56000
11/9/2020 0:00,846,102,60775
11/16/2020 0:00,839,101,57443
11/23/2020 0:00,971,100,53666
11/30/2020 0:00,956,101,54481
12/7/2020 0:00,847,102,52432
12/14/2020 0:00,621,100,48439
12/21/2020 0:00,605,101,48127
12/28/2020 0:00,570,101,50252
1/4/2021 0:00,564,101,52200
1/11/2021 0:00,399,101,50739
1/18/2021 0:00,389,101,50761
1/25/2021 0:00,342,101,49961
2/1/2021 0:00,339,102,48679
2/8/2021 0:00,309,102,50552
2/15/2021 0:00,291,102,50778
2/22/2021 0:00,315,102,53547
3/1/2021 0:00,346,102,53384
3/8/2021 0:00,348,101,54157
3/15/2021 0:00,337,102,54552
3/22/2021 0:00,414,102,58722
3/29/2021 0:00,575,102,63912
4/5/2021 0:00,467,99,60540
4/12/2021 0:00,536,100,62406
4/19/2021 0:00,476,99,62142
4/26/2021 0:00,512,99,61963
5/3/2021 0:00,500,100,60762
5/10/2021 0:00,421,99,59279
5/17/2021 0:00,429,98,61798
5/24/2021 0:00,406,97,61559
5/31/2021 0:00,372,95,59316
6/7/2021 0:00,389,95,62665
6/14/2021 0:00,427,96,62134
6/21/2021 0:00,437,95,62266
6/28/2021 0:00,419,95,62551
7/5/2021 0:00,470,94,63488
7/12/2021 0:00,430,94,63224
7/19/2021 0:00,466,94,63409
7/26/2021 0:00,538,94,63568
8/2/2021 0:00,642,94,62888
8/9/2021 0:00,687,94,64230
8/16/2021 0:00,677,94,64509
8/23/2021 0:00,804,93,66535
8/30/2021 0:00,890,96,66674
9/6/2021 0:00,1349,106,78118
9/13/2021 0:00,1404,106,80770
9/20/2021 0:00,1217,101,74067
9/27/2021 0:00,1169,100,73063
10/4/2021 0:00,1203,102,75297
10/11/2021 0:00,1083,102,73688
10/18/2021 0:00,446,46,27405
10/25/2021 0:00,947,101,69947
11/1/2021 0:00,994,101,67809
11/8/2021 0:00,1257,97,69608
11/15/2021 0:00,1396,97,68648
11/22/2021 0:00,1181,97,63091
11/29/2021 0:00,1410,97,70134
12/6/2021 0:00,1470,101,68673
12/13/2021 0:00,1534,101,67422
12/20/2021 0:00,1781,99,65361
12/27/2021 0:00,2852,100,76074
1/3/2022 0:00,2149,99,70145
1/10/2022 0:00,1226,100,62197
1/17/2022 0:00,823,98,56837
1/24/2022 0:00,612,98,55944
1/31/2022 0:00,473,97,54076
2/7/2022 0:00,493,99,61096
2/14/2022 0:00,491,99,59736
2/21/2022 0:00,466,99,60060
2/28/2022 0:00,559,99,61745
3/7/2022 0:00,547,100,59783
3/14/2022 0:00,609,98,63295
3/21/2022 0:00,681,98,64090
3/28/2022 0:00,790,98,63255
4/4/2022 0:00,811,97,65117
4/11/2022 0:00,810,97,64792
4/18/2022 0:00,833,97,64596
4/25/2022 0:00,844,97,66746
5/2/2022 0:00,892,97,67102
5/9/2022 0:00,905,97,68075
5/16/2022 0:00,858,95,68834
5/23/2022 0:00,781,95,67863
5/30/2022 0:00,721,96,66770
6/6/2022 0:00,649,95,66229
6/13/2022 0:00,551,95,65137
6/20/2022 0:00,496,95,64308
6/27/2022 0:00,474,95,64904
7/4/2022 0:00,471,95,66192
7/11/2022 0:00,512,95,65487
7/18/2022 0:00,495,95,65800
7/25/2022 0:00,512,95,65799
8/1/2022 0:00,532,95,65357
8/8/2022 0:00,511,95,65773
8/15/2022 0:00,465,95,64987
8/22/2022 0:00,470,95,66072
8/29/2022 0:00,705,96,67004
9/5/2022 0:00,701,96,67708
9/12/2022 0:00,784,97,69199
9/19/2022 0:00,808,97,69301
9/26/2022 0:00,856,97,66693
10/3/2022 0:00,962,106,67609
10/10/2022 0:00,1203,107,70965
10/17/2022 0:00,1152,104,68943
10/24/2022 0:00,1634,106,71639
10/31/2022 0:00,1945,101,70541
11/7/2022 0:00,2159,105,73851
11/14/2022 0:00,2160,104,69458
11/21/2022 0:00,2841,103,66886
11/28/2022 0:00,3354,104,74066
12/5/2022 0:00,3028,104,71384
12/12/2022 0:00,2684,103,66929
12/19/2022 0:00,2110,103,62506
12/26/2022 0:00,2187,102,65697
1/2/2023 0:00,1636,103,69613
1/9/2023 0:00,1035,103,64651
1/16/2023 0:00,925,102,63040
1/23/2023 0:00,906,105,63032
1/30/2023 0:00,923,105,63673
2/6/2023 0:00,1018,104,67193
2/13/2023 0:00,1002,103,67806
2/20/2023 0:00,971,103,66622
2/27/2023 0:00,909,103,65390
3/6/2023 0:00,941,102,64851
3/13/2023 0:00,917,101,65543
3/20/2023 0:00,923,100,67702
3/27/2023 0:00,866,101,66185
4/3/2023 0:00,560,98,47319
4/10/2023 0:00,714,100,67790
4/17/2023 0:00,655,99,68123
4/24/2023 0:00,614,99,65997
5/1/2023 0:00,623,98,66060
5/8/2023 0:00,637,98,65276
5/15/2023 0:00,580,96,65830
5/22/2023 0:00,570,94,64827
5/29/2023 0:00,528,94,66227
6/5/2023 0:00,483,95,65475
6/12/2023 0:00,440,94,65588
6/19/2023 0:00,361,94,58412
6/26/2023 0:00,374,94,65165
7/3/2023 0:00,358,93,65662
7/10/2023 0:00,343,93,66884
7/17/2023 0:00,334,94,66570
7/24/2023 0:00,344,92,65692
7/31/2023 0:00,356,94,64369
8/7/2023 0:00,316,92,64786
8/14/2023 0:00,380,93,64833
8/21/2023 0:00,384,95,66238
8/28/2023 0:00,433,97,67340
9/4/2023 0:00,575,97,69044
9/11/2023 0:00,656,96,69465
9/18/2023 0:00,754,96,67368
9/25/2023 0:00,706,96,66737
10/2/2023 0:00,761,101,70529
10/9/2023 0:00,690,101,67545
10/16/2023 0:00,827,99,67700
10/23/2023 0:00,833,100,68248
10/30/2023 0:00,933,102,66409
11/6/2023 0:00,1020,102,69594
11/13/2023 0:00,1144,100,69753
11/20/2023 0:00,1142,100,63252
11/27/2023 0:00,1488,101,70055
12/4/2023 0:00,1563,101,71088
12/11/2023 0:00,2072,100,71156
12/18/2023 0:00,2315,100,69660
12/25/2023 0:00,2998,100,72237
1/1/2024 0:00,2323,101,68990
1/8/2024 0:00,1810,100,66555
1/15/2024 0:00,1370,102,61013
1/22/2024 0:00,1427,102,67652
1/29/2024 0:00,1461,101,67934
2/5/2024 0:00,1582,100,69355
2/12/2024 0:00,1570,101,66933
2/19/2024 0:00,1840,100,70622
2/26/2024 0:00,1792,101,69730
3/4/2024 0:00,1503,100,72802
3/11/2024 0:00,1278,100,69002
3/18/2024 0:00,1236,101,68845
3/25/2024 0:00,1146,100,66661
4/1/2024 0:00,1115,100,67215
4/8/2024 0:00,956,99,70319
4/15/2024 0:00,901,101,70970
4/22/2024 0:00,791,99,67486
4/29/2024 0:00,756,99,68924
5/6/2024 0:00,718,99,69325
5/13/2024 0:00,674,96,67287
5/20/2024 0:00,618,95,69182
5/27/2024 0:00,624,95,67494
6/3/2024 0:00,596,95,68019
6/10/2024 0:00,534,95,66535
6/17/2024 0:00,392,94,67016
6/24/2024 0:00,438,94,67839
7/1/2024 0:00,406,94,65638
7/8/2024 0:00,427,94,69386
7/15/2024 0:00,431,94,67401
7/22/2024 0:00,467,94,66792
7/29/2024 0:00,479,94,66996
8/5/2024 0:00,492,94,66223
8/12/2024 0:00,477,95,66731
