date,ILITOTAL,NUMOFPROVIDERS,TOTALPATIENTS
7/30/2012 0:00,144,30,21616
8/6/2012 0:00,159,31,21909
8/13/2012 0:00,150,30,22518
8/20/2012 0:00,122,29,22362
8/27/2012 0:00,139,31,22977
9/3/2012 0:00,148,32,20623
9/10/2012 0:00,186,32,24574
9/17/2012 0:00,165,33,25962
9/24/2012 0:00,170,33,25730
10/1/2012 0:00,195,50,28217
10/8/2012 0:00,177,50,24548
10/15/2012 0:00,301,48,28741
10/22/2012 0:00,199,50,28392
10/29/2012 0:00,189,49,23918
11/5/2012 0:00,180,51,27368
11/12/2012 0:00,219,51,27512
11/19/2012 0:00,218,49,20873
11/26/2012 0:00,301,53,29621
12/3/2012 0:00,480,54,29664
12/10/2012 0:00,622,52,30061
12/17/2012 0:00,907,50,29498
12/24/2012 0:00,831,50,19057
12/31/2012 0:00,697,51,23231
1/7/2013 0:00,753,49,29187
1/14/2013 0:00,716,52,30182
1/21/2013 0:00,672,54,26999
1/28/2013 0:00,605,52,29256
2/4/2013 0:00,486,51,25213
2/11/2013 0:00,444,51,26640
2/18/2013 0:00,373,52,23453
2/25/2013 0:00,358,48,27362
3/4/2013 0:00,365,50,24843
3/11/2013 0:00,387,49,27587
3/18/2013 0:00,366,51,26318
3/25/2013 0:00,411,50,27992
4/1/2013 0:00,433,48,28551
4/8/2013 0:00,441,48,28085
4/15/2013 0:00,300,48,21796
4/22/2013 0:00,236,45,27111
4/29/2013 0:00,253,42,26834
5/6/2013 0:00,242,40,26648
5/13/2013 0:00,205,37,26149
5/20/2013 0:00,152,33,24915
5/27/2013 0:00,142,31,21074
6/3/2013 0:00,128,29,24908
6/10/2013 0:00,169,29,24531
6/17/2013 0:00,134,28,22903
6/24/2013 0:00,146,29,24243
7/1/2013 0:00,112,27,18586
7/8/2013 0:00,126,28,24169
7/15/2013 0:00,133,27,22024
7/22/2013 0:00,102,27,22807
7/29/2013 0:00,116,28,24099
8/5/2013 0:00,115,26,19647
8/12/2013 0:00,101,27,22628
8/19/2013 0:00,121,26,23008
8/26/2013 0:00,97,28,25529
9/2/2013 0:00,22,17,8593
9/9/2013 0:00,105,29,24340
9/16/2013 0:00,137,28,25743
9/23/2013 0:00,131,31,26451
9/30/2013 0:00,196,57,31551
10/7/2013 0:00,227,59,32325
10/14/2013 0:00,238,58,28393
10/21/2013 0:00,224,58,31358
10/28/2013 0:00,230,57,30550
11/4/2013 0:00,252,56,31794
11/11/2013 0:00,265,56,30877
11/18/2013 0:00,250,56,30917
11/25/2013 0:00,226,58,21548
12/2/2013 0:00,256,58,30455
12/9/2013 0:00,360,56,28942
12/16/2013 0:00,359,53,27392
12/23/2013 0:00,340,58,18107
12/30/2013 0:00,326,57,16821
1/6/2014 0:00,396,57,29729
1/13/2014 0:00,547,56,29982
1/20/2014 0:00,445,56,25545
1/27/2014 0:00,478,56,30209
2/3/2014 0:00,525,55,26276
2/10/2014 0:00,466,58,28216
2/17/2014 0:00,353,58,24226
2/24/2014 0:00,372,55,29834
3/3/2014 0:00,366,52,28102
3/10/2014 0:00,349,52,27326
3/17/2014 0:00,412,47,27309
3/24/2014 0:00,399,48,28923
3/31/2014 0:00,493,50,29276
4/7/2014 0:00,547,46,28846
4/14/2014 0:00,415,44,26946
4/21/2014 0:00,325,46,23297
4/28/2014 0:00,288,45,28371
5/5/2014 0:00,295,41,27491
5/12/2014 0:00,258,35,25632
5/19/2014 0:00,209,37,27876
5/26/2014 0:00,161,34,22720
6/2/2014 0:00,192,32,25354
6/9/2014 0:00,187,33,26068
6/16/2014 0:00,167,32,25191
6/23/2014 0:00,186,31,23881
6/30/2014 0:00,165,30,19519
7/7/2014 0:00,140,28,23202
7/14/2014 0:00,142,29,23614
7/21/2014 0:00,135,29,23292
7/28/2014 0:00,110,28,22866
8/4/2014 0:00,112,29,22394
8/11/2014 0:00,124,29,22438
8/18/2014 0:00,105,29,22407
8/25/2014 0:00,110,28,22481
9/1/2014 0:00,125,29,20422
9/8/2014 0:00,139,28,24154
9/15/2014 0:00,138,29,24428
9/22/2014 0:00,155,29,23315
9/29/2014 0:00,170,47,27489
10/6/2014 0:00,185,46,26203
10/13/2014 0:00,178,46,22682
10/20/2014 0:00,163,48,26929
10/27/2014 0:00,197,47,26607
11/3/2014 0:00,266,50,28183
11/10/2014 0:00,248,50,28137
11/17/2014 0:00,265,50,28249
11/24/2014 0:00,211,48,19338
12/1/2014 0:00,283,50,28114
12/8/2014 0:00,346,49,27449
12/15/2014 0:00,392,49,27230
12/22/2014 0:00,400,46,17549
12/29/2014 0:00,383,46,19037
1/5/2015 0:00,468,47,26555
1/12/2015 0:00,674,46,27312
1/19/2015 0:00,961,51,27023
1/26/2015 0:00,639,49,21449
2/2/2015 0:00,532,48,21660
2/9/2015 0:00,454,48,20936
2/16/2015 0:00,313,47,20095
2/23/2015 0:00,293,48,25759
3/2/2015 0:00,367,43,25209
3/9/2015 0:00,365,45,24329
3/16/2015 0:00,408,46,27094
3/23/2015 0:00,439,46,28046
3/30/2015 0:00,436,46,28529
4/6/2015 0:00,387,45,28192
4/13/2015 0:00,415,44,28186
4/20/2015 0:00,301,44,22650
4/27/2015 0:00,247,42,26137
5/4/2015 0:00,226,37,23815
5/11/2015 0:00,181,36,24324
5/18/2015 0:00,187,33,24679
5/25/2015 0:00,184,31,20007
6/1/2015 0:00,157,29,21490
6/8/2015 0:00,189,27,21726
6/15/2015 0:00,151,27,21720
6/22/2015 0:00,138,25,18649
6/29/2015 0:00,126,25,15550
7/6/2015 0:00,115,25,17979
7/13/2015 0:00,107,24,18485
7/20/2015 0:00,112,24,18121
7/27/2015 0:00,110,24,18055
8/3/2015 0:00,103,24,17903
8/10/2015 0:00,103,24,17671
8/17/2015 0:00,98,22,17388
8/24/2015 0:00,123,23,18457
8/31/2015 0:00,98,23,18540
9/7/2015 0:00,107,24,16146
9/14/2015 0:00,134,24,19656
9/21/2015 0:00,130,25,20659
9/28/2015 0:00,77,24,18913
10/5/2015 0:00,185,44,23405
10/12/2015 0:00,134,43,20815
10/19/2015 0:00,177,44,24135
10/26/2015 0:00,142,41,24071
11/2/2015 0:00,164,44,24554
11/9/2015 0:00,165,45,24543
11/16/2015 0:00,162,44,25102
11/23/2015 0:00,147,42,16912
11/30/2015 0:00,200,46,25220
12/7/2015 0:00,202,46,24901
12/14/2015 0:00,192,45,24244
12/21/2015 0:00,204,41,15527
12/28/2015 0:00,192,43,15456
1/4/2016 0:00,243,43,23405
1/11/2016 0:00,250,42,22893
1/18/2016 0:00,269,45,21381
1/25/2016 0:00,353,45,24672
2/1/2016 0:00,389,45,24143
2/8/2016 0:00,335,45,22397
2/15/2016 0:00,311,44,19786
2/22/2016 0:00,382,42,24236
2/29/2016 0:00,413,42,23571
3/7/2016 0:00,618,42,23946
3/14/2016 0:00,520,40,23326
3/21/2016 0:00,449,42,23233
3/28/2016 0:00,471,42,24522
4/4/2016 0:00,364,41,23662
4/11/2016 0:00,323,41,23612
4/18/2016 0:00,288,36,18300
4/25/2016 0:00,232,37,23266
5/2/2016 0:00,211,38,22007
5/9/2016 0:00,181,36,21701
5/16/2016 0:00,181,33,22419
5/23/2016 0:00,177,28,21189
5/30/2016 0:00,99,26,17004
6/6/2016 0:00,165,25,19713
6/13/2016 0:00,106,24,18260
6/20/2016 0:00,86,23,17386
6/27/2016 0:00,77,22,16941
7/4/2016 0:00,60,23,12278
7/11/2016 0:00,65,22,15234
7/18/2016 0:00,64,24,14963
7/25/2016 0:00,71,23,17115
8/1/2016 0:00,65,22,16698
8/8/2016 0:00,55,22,16483
8/15/2016 0:00,100,25,21474
8/22/2016 0:00,86,25,21158
8/29/2016 0:00,79,26,22187
9/5/2016 0:00,92,25,19262
9/12/2016 0:00,141,26,24916
9/19/2016 0:00,151,27,25709
9/26/2016 0:00,130,28,26654
10/3/2016 0:00,177,45,28607
10/10/2016 0:00,150,47,27872
10/17/2016 0:00,198,46,29217
10/24/2016 0:00,189,46,29999
10/31/2016 0:00,230,46,29980
11/7/2016 0:00,210,45,30910
11/14/2016 0:00,255,44,31597
11/21/2016 0:00,185,48,21836
11/28/2016 0:00,220,44,31811
12/5/2016 0:00,267,44,30650
12/12/2016 0:00,313,45,30692
12/19/2016 0:00,340,45,28860
12/26/2016 0:00,315,44,20318
1/2/2017 0:00,356,45,26478
1/9/2017 0:00,406,45,30624
1/16/2017 0:00,423,47,27962
1/23/2017 0:00,583,46,32422
1/30/2017 0:00,737,47,32953
2/6/2017 0:00,750,45,27465
2/13/2017 0:00,714,44,29175
2/20/2017 0:00,669,46,26393
2/27/2017 0:00,518,45,31591
3/6/2017 0:00,460,46,27396
3/13/2017 0:00,435,43,24391
3/20/2017 0:00,556,44,30457
3/27/2017 0:00,668,46,32984
4/3/2017 0:00,694,44,32904
4/10/2017 0:00,527,43,30624
4/17/2017 0:00,298,44,23455
4/24/2017 0:00,248,39,27676
5/1/2017 0:00,198,39,28102
5/8/2017 0:00,210,39,27849
5/15/2017 0:00,221,39,26936
5/22/2017 0:00,179,32,26429
5/29/2017 0:00,159,28,20983
6/5/2017 0:00,168,28,25168
6/12/2017 0:00,177,27,24986
6/19/2017 0:00,151,28,24401
6/26/2017 0:00,27,12,6273
7/3/2017 0:00,89,25,15610
7/10/2017 0:00,99,24,20061
7/17/2017 0:00,82,25,19635
7/24/2017 0:00,74,25,19746
7/31/2017 0:00,83,24,18704
8/7/2017 0:00,88,23,19038
8/14/2017 0:00,92,24,19185
8/21/2017 0:00,84,24,18834
8/28/2017 0:00,69,22,17463
9/4/2017 0:00,72,24,17292
9/11/2017 0:00,114,24,20531
9/18/2017 0:00,117,24,20985
9/25/2017 0:00,102,20,19202
10/2/2017 0:00,186,46,27326
10/9/2017 0:00,296,43,33195
10/16/2017 0:00,279,45,34533
10/23/2017 0:00,337,44,35064
10/30/2017 0:00,338,46,33940
11/6/2017 0:00,441,44,36517
11/13/2017 0:00,472,46,37033
11/20/2017 0:00,455,46,27381
11/27/2017 0:00,504,46,36208
12/4/2017 0:00,555,45,36645
12/11/2017 0:00,639,45,37084
12/18/2017 0:00,719,44,34148
12/25/2017 0:00,796,46,25554
1/1/2018 0:00,721,44,25132
1/8/2018 0:00,819,46,35712
1/15/2018 0:00,1066,46,33669
1/22/2018 0:00,1480,45,37988
1/29/2018 0:00,1992,43,36294
2/5/2018 0:00,2069,45,38157
2/12/2018 0:00,1986,42,39181
2/19/2018 0:00,1532,45,33203
2/26/2018 0:00,1040,45,34625
3/5/2018 0:00,765,44,31894
3/12/2018 0:00,669,42,28839
3/19/2018 0:00,589,43,33600
3/26/2018 0:00,636,44,34908
4/2/2018 0:00,678,43,35190
4/9/2018 0:00,685,43,37124
4/16/2018 0:00,500,43,30204
4/23/2018 0:00,459,41,35287
4/30/2018 0:00,418,42,34576
5/7/2018 0:00,366,41,34708
5/14/2018 0:00,339,35,33369
5/21/2018 0:00,337,33,31442
5/28/2018 0:00,248,34,27624
6/4/2018 0:00,193,31,28156
6/11/2018 0:00,185,29,28425
6/18/2018 0:00,178,29,25591
6/25/2018 0:00,192,28,26687
7/2/2018 0:00,159,29,22604
7/9/2018 0:00,241,30,30018
7/16/2018 0:00,193,29,29372
7/23/2018 0:00,198,28,29665
7/30/2018 0:00,165,29,29251
8/6/2018 0:00,191,28,29137
8/13/2018 0:00,205,29,29745
8/20/2018 0:00,203,28,28563
8/27/2018 0:00,191,26,26608
9/3/2018 0:00,238,30,27604
9/10/2018 0:00,288,30,31230
9/17/2018 0:00,321,30,31809
9/24/2018 0:00,318,30,30387
10/1/2018 0:00,505,57,50115
10/8/2018 0:00,583,58,50048
10/15/2018 0:00,605,57,47524
10/22/2018 0:00,550,58,48101
10/29/2018 0:00,565,57,50500
11/5/2018 0:00,599,57,49345
11/12/2018 0:00,577,58,48459
11/19/2018 0:00,644,56,39499
11/26/2018 0:00,716,57,51476
12/3/2018 0:00,762,57,50580
12/10/2018 0:00,867,59,51321
12/17/2018 0:00,1089,56,48138
12/24/2018 0:00,1361,58,41037
12/31/2018 0:00,1461,58,45633
1/7/2019 0:00,1463,58,50391
1/14/2019 0:00,1540,55,50780
1/21/2019 0:00,1505,57,47575
1/28/2019 0:00,1568,57,48947
2/4/2019 0:00,1836,60,52774
2/11/2019 0:00,1409,57,48122
2/18/2019 0:00,1450,57,45189
2/25/2019 0:00,1239,60,50721
3/4/2019 0:00,1109,58,47639
3/11/2019 0:00,1201,58,49999
3/18/2019 0:00,1125,59,50253
3/25/2019 0:00,1237,57,52034
4/1/2019 0:00,1202,58,52008
4/8/2019 0:00,1146,58,52522
4/15/2019 0:00,888,59,46350
4/22/2019 0:00,700,58,49902
4/29/2019 0:00,653,55,49362
5/6/2019 0:00,550,54,49135
5/13/2019 0:00,599,54,48412
5/20/2019 0:00,556,47,50599
5/27/2019 0:00,439,33,32679
6/3/2019 0:00,466,43,46351
6/10/2019 0:00,394,45,45919
6/17/2019 0:00,381,44,46135
6/24/2019 0:00,382,44,45514
7/1/2019 0:00,308,44,39793
7/8/2019 0:00,293,43,46052
7/15/2019 0:00,297,42,44231
7/22/2019 0:00,257,42,44053
7/29/2019 0:00,256,42,44249
8/5/2019 0:00,276,43,43949
8/12/2019 0:00,230,42,43418
8/19/2019 0:00,258,43,43456
8/26/2019 0:00,312,42,44287
9/2/2019 0:00,326,45,41654
9/9/2019 0:00,380,45,46543
9/16/2019 0:00,433,46,47609
9/23/2019 0:00,483,46,48604
9/30/2019 0:00,555,72,59398
10/7/2019 0:00,599,73,58916
10/14/2019 0:00,632,78,59958
10/21/2019 0:00,611,77,61731
10/28/2019 0:00,648,78,60740
11/4/2019 0:00,754,78,61668
11/11/2019 0:00,868,76,59278
11/18/2019 0:00,879,76,61152
11/25/2019 0:00,961,76,50212
12/2/2019 0:00,1086,77,57718
12/9/2019 0:00,1099,77,61698
12/16/2019 0:00,1371,74,58290
12/23/2019 0:00,1819,76,50809
12/30/2019 0:00,2189,76,55796
1/6/2020 0:00,2142,76,63610
1/13/2020 0:00,2590,77,62349
1/20/2020 0:00,3062,75,60990
1/27/2020 0:00,3746,78,67541
2/3/2020 0:00,4087,77,65220
2/10/2020 0:00,3338,76,63433
2/17/2020 0:00,2680,75,56496
2/24/2020 0:00,2262,77,62526
3/2/2020 0:00,2092,74,59253
3/9/2020 0:00,2461,72,53516
3/16/2020 0:00,2123,71,32098
3/23/2020 0:00,1429,68,26059
3/30/2020 0:00,1225,69,23771
4/6/2020 0:00,1017,67,23660
4/13/2020 0:00,874,68,23493
4/20/2020 0:00,731,66,25158
4/27/2020 0:00,639,64,26496
5/4/2020 0:00,525,64,27313
5/11/2020 0:00,486,64,28110
5/18/2020 0:00,377,62,29407
5/25/2020 0:00,299,60,29895
6/1/2020 0:00,312,60,32140
6/8/2020 0:00,262,61,31716
6/15/2020 0:00,231,58,32739
6/22/2020 0:00,255,59,35078
6/29/2020 0:00,210,58,34622
7/6/2020 0:00,243,59,38766
7/13/2020 0:00,246,58,39712
7/20/2020 0:00,221,57,39665
7/27/2020 0:00,267,58,41044
8/3/2020 0:00,272,57,41221
8/10/2020 0:00,317,58,40787
8/17/2020 0:00,312,57,41087
8/24/2020 0:00,287,58,41184
8/31/2020 0:00,284,59,41071
9/7/2020 0:00,289,60,39808
9/14/2020 0:00,292,60,41041
9/21/2020 0:00,295,59,41240
9/28/2020 0:00,431,97,64742
10/5/2020 0:00,488,90,59127
10/12/2020 0:00,369,90,56809
10/19/2020 0:00,401,89,56455
10/26/2020 0:00,437,90,53054
11/2/2020 0:00,547,92,57240
11/9/2020 0:00,584,93,60277
11/16/2020 0:00,562,91,57671
11/23/2020 0:00,600,91,50934
11/30/2020 0:00,641,91,58423
12/7/2020 0:00,590,92,56613
12/14/2020 0:00,548,91,52038
12/21/2020 0:00,552,91,50273
12/28/2020 0:00,571,92,52298
1/4/2021 0:00,563,92,56810
1/11/2021 0:00,421,93,54494
1/18/2021 0:00,400,92,53183
1/25/2021 0:00,398,92,53458
2/1/2021 0:00,298,91,52749
2/8/2021 0:00,280,91,53245
2/15/2021 0:00,262,92,51372
2/22/2021 0:00,264,93,57360
3/1/2021 0:00,283,93,56166
3/8/2021 0:00,314,89,57448
3/15/2021 0:00,307,93,57679
3/22/2021 0:00,330,93,61072
3/29/2021 0:00,365,91,59727
4/5/2021 0:00,398,92,62787
4/12/2021 0:00,348,91,63928
4/19/2021 0:00,318,92,60622
4/26/2021 0:00,328,92,64205
5/3/2021 0:00,345,91,64233
5/10/2021 0:00,384,91,65002
5/17/2021 0:00,411,91,68051
5/24/2021 0:00,393,84,66842
5/31/2021 0:00,462,83,64537
6/7/2021 0:00,491,81,70615
6/14/2021 0:00,546,83,70125
6/21/2021 0:00,552,82,69529
6/28/2021 0:00,503,83,69549
7/5/2021 0:00,570,82,66648
7/12/2021 0:00,566,82,71927
7/19/2021 0:00,625,84,73441
7/26/2021 0:00,728,83,73775
8/2/2021 0:00,759,82,72788
8/9/2021 0:00,771,83,74239
8/16/2021 0:00,751,82,72879
8/23/2021 0:00,727,83,71783
8/30/2021 0:00,742,83,72450
9/6/2021 0:00,889,82,72016
9/13/2021 0:00,889,82,75955
9/20/2021 0:00,973,82,75514
9/27/2021 0:00,1011,82,74231
10/4/2021 0:00,955,86,75213
10/11/2021 0:00,912,88,75294
10/18/2021 0:00,836,89,74809
10/25/2021 0:00,769,89,70897
11/1/2021 0:00,875,87,72799
11/8/2021 0:00,1028,89,72349
11/15/2021 0:00,1150,89,73420
11/22/2021 0:00,1258,87,62714
11/29/2021 0:00,1898,89,74763
12/6/2021 0:00,2079,89,72517
12/13/2021 0:00,2049,87,72805
12/20/2021 0:00,2230,81,64371
12/27/2021 0:00,3150,81,71697
1/3/2022 0:00,2317,82,72508
1/10/2022 0:00,1238,87,63542
1/17/2022 0:00,717,88,59611
1/24/2022 0:00,472,88,56605
1/31/2022 0:00,420,87,56645
2/7/2022 0:00,332,89,62804
2/14/2022 0:00,310,89,61765
2/21/2022 0:00,354,90,55847
2/28/2022 0:00,409,88,65243
3/7/2022 0:00,658,86,64965
3/14/2022 0:00,804,84,66910
3/21/2022 0:00,1069,88,69349
3/28/2022 0:00,1492,88,70425
4/4/2022 0:00,2044,88,72193
4/11/2022 0:00,2493,86,72677
4/18/2022 0:00,2192,88,66361
4/25/2022 0:00,2065,88,73176
5/2/2022 0:00,2406,87,73971
5/9/2022 0:00,2561,85,76066
5/16/2022 0:00,1911,81,72970
5/23/2022 0:00,1445,77,70540
5/30/2022 0:00,1073,75,66273
6/6/2022 0:00,930,74,69478
6/13/2022 0:00,841,74,69934
6/20/2022 0:00,731,75,68235
6/27/2022 0:00,695,74,69473
7/4/2022 0:00,659,74,67159
7/11/2022 0:00,523,74,69571
7/18/2022 0:00,559,73,68657
7/25/2022 0:00,565,74,69729
8/1/2022 0:00,536,74,69481
8/8/2022 0:00,554,74,69166
8/15/2022 0:00,544,72,66635
8/22/2022 0:00,559,74,68225
8/29/2022 0:00,521,75,67750
9/5/2022 0:00,611,78,66832
9/12/2022 0:00,828,77,73290
9/19/2022 0:00,1016,84,82424
9/26/2022 0:00,1113,84,80018
10/3/2022 0:00,1269,92,80301
10/10/2022 0:00,1412,94,81774
10/17/2022 0:00,1402,95,83069
10/24/2022 0:00,1732,95,83545
10/31/2022 0:00,2260,95,85484
11/7/2022 0:00,2256,95,85064
11/14/2022 0:00,2254,95,81357
11/21/2022 0:00,3200,95,69756
11/28/2022 0:00,5451,95,86266
12/5/2022 0:00,6685,95,84624
12/12/2022 0:00,7292,95,83593
12/19/2022 0:00,6988,95,78550
12/26/2022 0:00,5893,95,74119
1/2/2023 0:00,3698,95,78385
1/9/2023 0:00,2120,94,76835
1/16/2023 0:00,1526,95,71649
1/23/2023 0:00,1429,95,75125
1/30/2023 0:00,1246,95,73176
2/6/2023 0:00,1335,95,77552
2/13/2023 0:00,1472,93,78971
2/20/2023 0:00,1162,95,70751
2/27/2023 0:00,1084,94,75034
3/6/2023 0:00,1217,95,76590
3/13/2023 0:00,1125,95,74554
3/20/2023 0:00,1305,95,79218
3/27/2023 0:00,1330,95,78988
4/3/2023 0:00,1251,95,78577
4/10/2023 0:00,1275,94,81574
4/17/2023 0:00,973,95,73945
4/24/2023 0:00,960,94,77503
5/1/2023 0:00,954,94,78101
5/8/2023 0:00,1110,95,82238
5/15/2023 0:00,1081,95,83950
5/22/2023 0:00,1066,93,83783
5/29/2023 0:00,991,94,78667
6/5/2023 0:00,940,92,81574
6/12/2023 0:00,886,92,83174
6/19/2023 0:00,825,90,78493
6/26/2023 0:00,682,90,81889
7/3/2023 0:00,598,91,75370
7/10/2023 0:00,631,90,80985
7/17/2023 0:00,597,90,80662
7/24/2023 0:00,617,90,80544
7/31/2023 0:00,606,89,80216
8/7/2023 0:00,665,89,80427
8/14/2023 0:00,602,88,79018
8/21/2023 0:00,680,89,78275
8/28/2023 0:00,647,89,78971
9/4/2023 0:00,763,91,78909
9/11/2023 0:00,849,92,81959
9/18/2023 0:00,990,92,82238
9/25/2023 0:00,1029,91,79966
10/2/2023 0:00,1208,105,89755
10/9/2023 0:00,1124,104,86969
10/16/2023 0:00,1292,105,87581
10/23/2023 0:00,1275,103,89624
10/30/2023 0:00,1489,104,86511
11/6/2023 0:00,1615,104,87097
11/13/2023 0:00,1793,100,87386
11/20/2023 0:00,1928,104,76566
11/27/2023 0:00,2481,104,91106
12/4/2023 0:00,2759,103,89984
12/11/2023 0:00,3543,104,90635
12/18/2023 0:00,4394,104,87241
12/25/2023 0:00,5282,104,81920
1/1/2024 0:00,4462,105,86035
1/8/2024 0:00,3848,105,86197
1/15/2024 0:00,3132,105,80566
1/22/2024 0:00,1767,105,47052
1/29/2024 0:00,3625,105,85765
2/5/2024 0:00,3984,103,87552
2/12/2024 0:00,3375,104,75092
2/19/2024 0:00,3770,105,81484
2/26/2024 0:00,3680,105,87096
3/4/2024 0:00,3291,105,85493
3/11/2024 0:00,2897,105,86376
3/18/2024 0:00,2812,105,86082
3/25/2024 0:00,2843,105,86155
4/1/2024 0:00,2719,105,85582
4/8/2024 0:00,2514,104,87774
4/15/2024 0:00,1791,103,81684
4/22/2024 0:00,1486,103,85457
4/29/2024 0:00,1498,102,85396
5/6/2024 0:00,1291,104,86351
5/13/2024 0:00,1183,104,86797
5/20/2024 0:00,1125,101,87461
5/27/2024 0:00,963,101,83068
6/3/2024 0:00,881,100,85587
6/10/2024 0:00,886,98,85289
6/17/2024 0:00,757,100,81254
6/24/2024 0:00,808,101,86055
7/1/2024 0:00,738,99,78789
7/8/2024 0:00,770,96,87741
7/15/2024 0:00,767,98,87076
7/22/2024 0:00,759,98,86531
7/29/2024 0:00,796,97,85235
8/5/2024 0:00,777,97,84490
8/12/2024 0:00,786,99,84198
